소재지전체주소,도로명전체주소,사업장명,위도,경도,업태구분명,kakao_star,kakao_star_nums,kakao_blog_review
목동,"서울특별시 강남구 강남대로 494, 지상 1층 (논현동)",엉터리생고기,37.5064043,127.0241345,고기,2.7,3,5
마장동,"서울특별시 강남구 강남대로122길 14 (논현동,지하1층)",화로구이,37.5078499,127.0243547,고기,1.9,15,9
성수동2가,"서울특별시 강남구 강남대로 476, 지하2층 6호 (논현동)",교대이층집 성수점,37.5049158,127.0248029,고기,3.5,10,114
화곡동,서울특별시 강남구 강남대로150길 9 (논현동),돈구이 소 정육식당,37.5159596,127.0205956,고기,3.3,4,2
역삼동,"서울특별시 강남구 강남대로110길 12 (역삼동,1,2층)",교대이층집강남CGV점,37.5038633,127.025837,고기,4.3,4,31
창동,"서울특별시 강남구 강남대로156길 13, 지하1층 (신사동)",돼지천만마리,37.5182437,127.0202604,고기,0,0,0
목동,"서울특별시 강남구 강남대로78길 8, 지하1층 (역삼동, 한국빌딩)",생생한우곱창,37.4946991,127.0300978,고기,0,0,2
가산동,"서울특별시 강남구 가로수길 19, 지하1층 (신사동)",뽁오삼 샾,37.5191948,127.0230141,고기,2.8,5,3
종로5가,"서울특별시 강남구 강남대로 240 (도곡동,양재SK허브프리모 지하2층)",타이거슈가 종로5가점,37.4852658,127.0344506,고기,0,0,1
쌍문동,"서울특별시 강남구 강남대로156길 17 (신사동,지상1층)",삼거리갈비집,37.5184117,127.020563,고기,1.5,2,2
당산동1가,"서울특별시 강남구 강남대로122길 10, 영흥빌딩 2층 (논현동)",송희네한식,37.5076373,127.0240808,고기,0,0,0
봉천동,"서울특별시 강남구 강남대로160길 19, 1층 (신사동)",농장사람들,37.5196366,127.0202921,고기,3.5,8,13
동소문동2가,서울특별시 강남구 강남대로102길 23 (역삼동),족선생,37.5026313,127.027333,고기,4.2,5,8
증산동,"서울특별시 강남구 강남대로118길 12 (논현동,지상1층)",육전 생고기,37.5063094,127.0247472,고기,4,4,0
방학동,서울특별시 강남구 강남대로152길 31 (신사동),코삼바,37.5179495,127.0218833,고기,0,0,0
목동,"서울특별시 강남구 강남대로 358, 강남358타워 2층 (역삼동)",목동족발,37.4950692,127.0298087,고기,4.5,2,10
성수동2가,"서울특별시 강남구 강남대로94길 14, 지상1층 1호 (역삼동, 강남교구)",형제갈비,37.4992975,127.0285866,고기,5,3,0
상도동,"서울특별시 강남구 강남대로136길 5-4, 지하1층 15호 (논현동)",농장사람들,37.5133317,127.0213464,고기,3.1,17,52
신림동,"서울특별시 강남구 강남대로42길 13 (도곡동,지상1층)",1943,37.4855234,127.0351552,고기,2,1,7
등촌동,"서울특별시 강남구 강남대로136길 5-4, 지하1층 2호 (논현동)",장터참숯무한리필,37.5133317,127.0213464,고기,3.5,4,13
도봉동,"서울특별시 강남구 강남대로152길 43, 지상2층 (신사동)",도봉산 양고기,37.5183087,127.0228343,고기,3.2,23,41
방학동,"서울특별시 강남구 강남대로48길 25, 지하1층 B101호 (도곡동, 비스킷)",명륜진사갈비방학점,37.4874688,127.0350279,고기,3.4,12,21
상도1동,"서울특별시 강남구 강남대로128길 20, 영동프라자 지상1층 103호 (논현동)",갈매울감자탕,37.5099924,127.0238235,고기,4,8,6
고척동,"서울특별시 강남구 강남대로94길 28, 지원빌딩 지상1층 (역삼동)",향촌 숯불 돈갈비,37.4996515,127.0296218,고기,0,0,3
역삼동,"서울특별시 강남구 강남대로140길 9, 비피유빌딩 지하2층 (논현동)",돈우애락,37.5140837,127.0212295,고기,5,2,9
방학동,"서울특별시 강남구 강남대로156길 15 (신사동,지하1층,지상1층)",주식회사 삼성숯불갈비,37.5183258,127.0204422,고기,3.8,22,28
면목동,"서울특별시 강남구 강남대로102길 22 (역삼동,지상1층)",미락한정식,37.5023779,127.0274312,고기,3.7,3,16
천호동,서울특별시 강남구 강남대로62길 22 (역삼동),진달래 양꼬치,37.4905645,127.0333603,고기,3,1,0
상계동,"서울특별시 강남구 강남대로122길 6 (논현동,지상1,2층)",대성숯불갈비,37.5075046,127.023874,고기,2.3,3,1
보광동,"서울특별시 강남구 강남대로 358, 강남358타워 지상2층 203호 (역삼동)",옛날통닭,37.4950692,127.0298087,고기,5,1,0
가산동,"서울특별시 강남구 강남대로126길 23, 1층 (논현동)",육회지존,37.5098086,127.0243387,고기,5,1,0
신도림동,"서울특별시 강남구 강남대로84길 33 (역삼동,대우디오빌플러스지하1층109호)",신도림껍데기,37.4975461,127.0310934,고기,5,3,1
상암동,"서울특별시 강남구 강남대로94길 27, 지상1층 (역삼동)",청춘소고기,37.4998645,127.029522,고기,4.1,10,38
신림동,"서울특별시 강남구 강남대로160길 50 (신사동,지상1층)",청담육회,37.5204578,127.0226326,고기,4,5,5
장지동,"서울특별시 강남구 강남대로112길 15, 지상1층 (논현동)",우야지 막창,37.5056452,127.0256248,고기,3.7,3,36
신사동,"서울특별시 강남구 강남대로 442 (역삼동,C동1층)",하남돼지집 가로수길점,37.5020662,127.0260775,고기,4,4,25
구로동,"서울특별시 강남구 강남대로94길 27-11, 1층 (역삼동)",계림원 구로디지털점,37.5004446,127.0292725,고기,2.2,11,79
창동,"서울특별시 강남구 강남대로94길 10, 지상3층 (역삼동)",삼겹집,37.4991963,127.0282272,고기,0,0,3
중화동,"서울특별시 강남구 강남대로94길 14, 1층 (역삼동)",연탄굴뚝,37.4992975,127.0285866,고기,0,0,0
역삼동,"서울특별시 강남구 강남대로84길 23, 지하1층 02,03,04,05,06,07호 (역삼동, 한라클래식)",부산돈고집,37.4971584,127.0304025,고기,2.6,5,2
봉천동,"서울특별시 강남구 강남대로162길 31, 지하1,지상1층 (신사동)",더블플레이치킨 보라매점,37.5206439,127.0209623,고기,5,1,25
창동,"서울특별시 강남구 강남대로58길 11 (도곡동,지상2층)",소양강닭갈비,37.4894671,127.0330114,고기,4.3,23,4
시흥동,서울특별시 강남구 강남대로152길 43 (신사동),안동한우한우,37.5183087,127.0228343,고기,0,0,1
