,지번주소,도로명주소,위도,경도,사업장명,kakao_star,kakao_star_nums,kakao_blog_review
455,상일동,서울특별시 강동구 상일로 25 (상일동),37.5493084,127.1728781,대박 노래연습장,0,0,0
6419,봉천동,서울특별시 관악구 양녕로 42 (봉천동),37.4857934,126.9470875,둘리,0,0,0
306,길동,서울특별시 강동구 명일로 200 지하1층 (길동)',37.5365498,127.1459489,가자노래연습장,0,0,0
8990,사당동,서울특별시 동작구 동작대로 21 지층 (사당동 양지빌딩)',37.4784873,126.9813713,스타코인노래연습장,1.4,5,2
7463,가락동,서울특별시 송파구 양재대로62길 43 2층 (가락동)',37.4963247,127.1205273,연궁노래연습장,0,0,0
10359,가락동,서울특별시 송파구 중대로9길 51 지층 (가락동 부성빌딩),37.4974644,127.1191481,빙고 노래연습장,0,0,0
8461,창동,서울특별시 도봉구 마들로11가길 15  (창동지1층)',37.6526598,127.0492863,MBC노래방,0,0,0
8009,화곡동,서울특별시 강서구 곰달래로 266 (화곡동지층 (곰달래길65)),37.5320665,126.8625044,방가방가노래연습장,0,0,0
10774,대림동,서울특별시 영등포구 도림로 153 지하1층 (대림동)',37.4942665,126.898621,궁전 노래연습장,0,0,0
3822,미아동,서울특별시 강북구 솔매로46길 14 2층 (미아동)',37.6254715,127.0256091,로얄노래연습장,0,0,0
6202,노량진동,서울특별시 동작구 노량진로16길 14 지층 (노량진동)',37.5129664,126.9436464,에너지코인노래연습장,3,3,0
9374,잠원동,서울특별시 서초구 신반포로 165 (잠원동반포쇼핑2동 지하)',37.5057266,127.0021903,스타노래연습장,0,0,0
6903,대치동,서울특별시 강남구 테헤란로64길 18 지하1층 (대치동 세화빌딩)',37.503778,127.05122,벅스 노래연습장,0,0,0
6683,양재동,서울특별시 서초구 동산로19길 25  (양재동),37.4737916,127.0465028,투엑스,0,0,1
1260,신림동,서울특별시 관악구 신사로 90 지하1층 (신림동)',37.4864665,126.9128134,발리,0,0,0
8548,창동,서울특별시 도봉구 해등로 145  (창동),37.6563048,127.0401955,에코노래연습장,0,0,0
10095,가락동,서울특별시 송파구 동남로13길 47  (가락동),37.4938542,127.1248842,송파,3.5,8,3
4002,창동,서울특별시 도봉구 노해로69길 21-11  (창동영진빌딩 501502호)',37.6531131,127.0500929,뉴월드,0,0,0
10418,가락동,서울특별시 송파구 송파대로30길 8 훼밀리오피스텔 지하1층 101102호 (가락동)',37.4942484,127.1184239,발리노래연습장,0,0,0
4506,갈현동,서울특별시 은평구 연서로29길 17-5 (갈현동),37.6188624,126.9184462,연신노래연습장,0,0,0
3673,수유동,서울특별시 강북구 삼양로 460 (수유동),37.644402,127.0161156,?노래연습장,0,0,0
221,역삼동,서울특별시 강남구 강남대로106길 7 지하1층 (역삼동)',37.5029758,127.0262365,스타코인노래연습장 강남직영점,4.3,3,2
1444,군자동,서울특별시 광진구 능동로 297 (군자동),37.5565095,127.0787749,세븐틴코인노래연습장 군자역점,1.8,4,2
10002,거여동,서울특별시 송파구 오금로 519  (거여동),37.4931588,127.1465438,SBS,0,0,0
1865,개봉동,서울특별시 구로구 고척로21길 3 (개봉동(지층))',37.5016975,126.846199,쟁반노래연습장,0,0,0
4555,증산동,서울특별시 은평구 증산서길 160 (증산동),37.588606,126.9125772,행운노래연습장,0,0,0
6899,신사동,서울특별시 강남구 압구정로50길 5-9 지하1층 (신사동)',37.5277922,127.0391849,스타 노래연습장,5,2,4
7291,문정동,서울특별시 송파구 동남로4길 11 지하1층 (문정동)',37.4891509,127.1243449,타임노래연습장,0,0,0
124,신사동,서울특별시 강남구 강남대로152길 17 지하1층 (신사동 미학빌딩)',37.5175141,127.0208143,칸 노래연습장,0,0,0
4494,신월동,서울특별시 양천구 곰달래로13길 6 (신월동지하1층),37.5304573,126.837458,행운노래연습장,0,0,0
1921,구로동,서울특별시 구로구 새말로16길 34 (구로동),37.5040678,126.891038,별노래연습장,0,0,0
872,화곡동,서울특별시 강서구 화곡로53길 14 지층 (화곡동)',37.5514565,126.8481861,아름다운노래연습장,0,0,0
11714,망우동,서울특별시 중랑구 용마산로 495 (망우동지하1층),37.5951727,127.0996676,럭셔리노래연습장,0,0,0
10648,신정동,서울특별시 양천구 신목로 78-1 2층 (신정동)',37.5217685,126.8743214,룰루랄라 코인노래연습장,0,0,0
5015,광장동,서울특별시 광진구 아차산로 624 2층 (광장동),37.5481764,127.107548,워커힐,4.1,118,372
4317,상계동,서울특별시 노원구 노원로34길 66 지층 (상계동)',37.6619711,127.0660288,보람,4.4,5,2
8096,방화동,서울특별시 강서구 방화동로 72 지층 (방화동),37.5668649,126.8128758,신바람노래연습장,0,0,0
10903,대림동,서울특별시 영등포구 대림로29길 33 (대림동 지하1층)',37.4943845,126.8962543,대동강 노래연습장,0,0,0
10856,도림동,서울특별시 영등포구 도신로 99 (도림동 2층)',37.5076926,126.9031432,즐거운노래연습장,0,0,0
7514,문정동,서울특별시 송파구 법원로 128 문정에스케이브이원지엘메트로시티 CG동 지하층 103호 (문정동)',37.4868777,127.1204564,탄2코인노래연습장,0,0,0
4960,신월동,서울특별시 양천구 지양로 36 (신월동지하1층)',37.5196232,126.8361819,뮤즈노래연습장,0,0,0
6476,신림동,서울특별시 관악구 원신길 142 지하1층 (신림동)',37.4668107,126.9300264,유유,0,0,9
6698,서초동,서울특별시 서초구 사평대로52길 1  (서초동),37.5035004,127.0222437,올리브,3.2,18,24
8487,방학동,서울특별시 도봉구 도봉로145길 8 (방학동),37.6647344,127.0421172,루팡 노래연습장,0,0,0
7584,성내동,서울특별시 강동구 풍성로 216 지층 (성내동)',37.5289225,127.1356341,MBC노래연습장,0,0,0
10457,신정동,서울특별시 양천구 신목로6길 27 (신정동 지하1층)',37.5210759,126.8748976,둘리노래연습장,0,0,0
11774,상봉동,서울특별시 중랑구 망우로30길 3 (상봉동 안산빌딩),37.5930848,127.074771,메가박스동전노래연습장,5,1,0
10646,신월동,서울특별시 양천구 곰달래로5길 26 (신월동),37.531908,126.8337009,열정 노래연습장,0,0,0
8073,면목동,서울특별시 중랑구 면목로48길 8 (면목동),37.5821516,127.0891397,대박 노래연습장,0,0,0
5501,구로동,서울특별시 구로구 새말로 102 (구로동),37.5057801,126.8914054,포스빌노래연습장,0,0,0
8586,방학동,서울특별시 도봉구 방학로 102  (방학동),37.6631104,127.0411322,에쿠스 노래연습장,0,0,0
8460,창동,서울특별시 도봉구 노해로63길 79 (창동지1층)',37.6530918,127.0463398,스마일 코인 노래연습장,1,1,2
9499,양재동,서울특별시 서초구 강남대로10길 29 (양재동지하1층)',37.4689472,127.040998,청계산 노래연습장,0,0,0
11618,묵동,서울특별시 중랑구 중랑역로 267 (묵동),37.6162153,127.0778296,썬노래연습장,0,0,0
10234,송파동,서울특별시 송파구 백제고분로41길 39 (송파동),37.5089808,127.1059091,필,0,0,0
7031,일원동,서울특별시 강남구 개포로124길 9 지하1층 (일원동)',37.4939607,127.0829783,황태자 노래연습장,0,0,0
7695,천호동,서울특별시 강동구 진황도로27길 90 (천호동),37.5422004,127.1334823,스타노래방,0,0,0
4896,망원동,서울특별시 마포구 월드컵로 105 2층 (망원동)',37.557734,126.9079276,캔디 노래연습장,0,0,0
5140,화곡동,서울특별시 강서구 곰달래로 55 2층 (화곡동)',37.5301837,126.8388654,빙고노래연습장,0,0,0
9118,상암동,서울특별시 마포구 월드컵북로 324 지하1층 (상암동)',37.5753908,126.8957878,디엠씨 노래연습장,0,0,0
853,화곡동,서울특별시 강서구 곰달래로49길 11 지하동 1층호 (화곡동)',37.5322193,126.8575766,스타노래연습장,0,0,0
6001,대림동,서울특별시 영등포구 디지털로 372 2층 (대림동)',37.4903921,126.9012838,천궁노래연습장,0,0,0
4535,망우동,서울특별시 중랑구 용마산로115길 106 (망우동),37.598166,127.0944466,팡팡 노래연습장,0,0,0
3406,중화동,서울특별시 중랑구 중랑역로 125 (중화동),37.604627,127.0769726,동그라미노래연습장,0,0,0
9967,방이동,서울특별시 송파구 가락로42길 15 (방이동),37.5121461,127.1213625,올레노래연습장,0,0,0
361,성내동,서울특별시 강동구 올림픽로48길 34 지층 (성내동)',37.5287061,127.1218957,띵까띵까,0,0,0
4463,서초동,서울특별시 서초구 서초대로 275 지하1층 (서초동 중앙빌딩),37.4934069,127.011655,플로라노래연습장,0,0,0
1060,화곡동,서울특별시 강서구 곰달래로 142 지층 (화곡동),37.5305303,126.8487136,JJ 노래연습장,0,0,0
9706,성수동1가,서울특별시 성동구 상원8길 1  (성수동1가),37.5489231,127.0482863,도레미노래연습장,0,0,0
272,성내동,서울특별시 강동구 풍성로37가길 32 (성내동),37.5329148,127.1280665,공간,0,0,4
11609,중화동,서울특별시 중랑구 동일로123길 68 (중화동),37.5985113,127.0765142,영노래연습장,0,0,0
429,암사동,서울특별시 강동구 올림픽로 790 지층 (암사동)',37.5515625,127.128361,채플린,0,0,0
11494,망우동,서울특별시 중랑구 망우로 454 (망우동),37.6000927,127.1026978,짱노래연습장,0,0,0
3317,면목동,서울특별시 중랑구 봉우재로 180 (면목동),37.5939093,127.0928696,짱노래연습장,0,0,0
1846,가리봉동,서울특별시 구로구 남부순환로105라길 5 (가리봉동(2층))',37.4802626,126.8890453,차이나노래연습장,0,0,0
10251,방이동,서울특별시 송파구 백제고분로48길 17 (방이동),37.511247,127.1152698,뉴스타노래연습장,0,0,0
10180,잠실동,서울특별시 송파구 백제고분로9길 17  (잠실동),37.5095765,127.0810487,도레미,0,0,0
7655,길동,서울특별시 강동구 천중로 211 지층 (길동)',37.5409764,127.1438586,좋은노래연습장,0,0,0
2545,원효로3가,서울특별시 용산구 원효로41길 21 (원효로3가),37.5346822,126.9585708,베토벤,0,0,0
