지번주소,도로명주소,사업장명,위도,경도,kakao_star,kakao_star_nums,kakao_blog_review
도봉동,서울특별시 도봉구 도봉로 771  (도봉동지하1 층),뉴월드당구클럽,37.6734085,127.0438805,0,0,0
동소문동3가,서울특별시 성북구 동소문로 34 지하1층 (동소문동3가),우리당구클럽,37.5898252,127.0098925,0,0,0
가양동,서울특별시 강서구 양천로 349 지층 (가양동),홍진 당구장,37.5685256,126.8416654,0,0,0
노량진동,서울특별시 동작구 노량진로16길 16 (노량진동3층),장군당구장,37.5128171,126.9434811,0,0,0
망원동,서울특별시 마포구 월드컵로25길 58 3층 (망원동),유정,37.5579571,126.9042701,0,0,0
신정동,서울특별시 양천구 신정중앙로 77 2층 (신정동),CL당구클럽,37.5269462,126.8603517,0,0,0
양재동,서울특별시 서초구 남부순환로 2614-8 (양재동),서울당구장,37.4843205,127.0363792,0,0,0
시흥동,서울특별시 금천구 독산로 61 (시흥동),킹당구장,37.4528936,126.9059045,0,0,0
미아동,서울특별시 강북구 도봉로67길 7 (미아동),코리아 당구장,37.6306675,127.0238269,0,0,0
신설동,서울특별시 동대문구 천호대로 2 (신설동),스핀,37.5750426,127.0236072,0,0,0
상계동,서울특별시 노원구 동일로 1598 (상계동),MBC당구장,37.6710607,127.0564235,0,0,0
관철동,서울특별시 종로구 종로10길 16 4층 (관철동),큐3당구장,37.5692951,126.9842948,0,0,0
궁동,서울특별시 구로구 부일로15길 4 2층 202호 (궁동),태양 당구장,37.493517,126.8344118,0,0,0
성내동,서울특별시 강동구 천호대로 1006 (성내동 브라운스톤천호),베스트당구장,37.5380133,127.1237896,0,0,0
중곡동,서울특별시 광진구 면목로 161 3층 (중곡동 중곡빌딩),드림당구장,37.5677131,127.0820469,0,0,0
행당동,서울특별시 성동구 왕십리로 225 (행당동지하1층),무대리 당구장,37.5571645,127.0421324,0,0,0
화곡동,서울특별시 강서구 우장산로 119 (화곡동 3층),우장 당구장,37.5533763,126.8493326,0,0,0
중곡동,서울특별시 광진구 천호대로 527  (중곡동5층),나이스당구장,37.5584028,127.0773321,0,0,0
신월동,서울특별시 양천구 화곡로4길 2 2층 (신월동),BBC당구장,37.5390487,126.8269072,0,0,0
문정동,서울특별시 송파구 동남로6길 39 (문정동),둘리당구장,37.48693,127.1254872,0,0,0
자양동,서울특별시 광진구 뚝섬로 503  (자양동),준당구장,37.5360421,127.0661503,0,0,0
사당동,서울특별시 동작구 동작대로27가길 6  (사당동4층),스카이 당구클럽,37.4873131,126.9809888,0,0,0
망원동,서울특별시 마포구 월드컵로 155 지하1층 (망원동),서울당구장,37.5613848,126.9049244,0,0,0
영등포동3가,서울특별시 영등포구 영중로4길 9-4 (영등포동3가),갤러리 당구장,37.5176662,126.907574,0,0,0
구수동,서울특별시 마포구 토정로 190 3층 (구수동),성화,37.545251,126.9320471,0,0,0
화곡동,서울특별시 강서구 화곡로 222  (화곡동3층),날마다 당구장,37.5449286,126.8446216,0,0,0
마장동,서울특별시 성동구 마장로 283  (마장동2층 (8)),sky 당구장,37.5656594,127.041434,0,0,0
노량진동,서울특별시 동작구 만양로18길 39 지층 (노량진동),뉴-스타 당구장,37.5130135,126.9462104,0,0,0
가산동,서울특별시 금천구 벚꽃로 298 2층 201호 (가산동 대륭포스트타워6차),가온갤러리,37.4814002,126.8837813,0,0,0
상계동,서울특별시 노원구 동일로242가길 28 태정빌딩 4층 (상계동),제일 당구장,37.6771302,127.0560248,0,0,0
불광동,서울특별시 은평구 통일로 718 3층 (불광동),스카이당구장,37.6100123,126.9306577,0,0,0
상계동,서울특별시 노원구 동일로 1343 지하1층 (상계동),캐롬당구클럽,37.6484977,127.0620148,0,0,0
가락동,서울특별시 송파구 오금로46길 16 (가락동),챔프3000,37.4961269,127.1354085,0,0,0
성수동1가,서울특별시 성동구 왕십리로 114  (성수동1가),스포츠당구장,37.5476785,127.0447512,0,0,0
마천동,서울특별시 송파구 마천로51길 32-1 2층 (마천동),현대 당구장,37.496885,127.1531488,0,0,0
면목동,서울특별시 중랑구 사가정로52길 22 (면목동),코리아 당구장,37.5798518,127.086806,0,0,0
목동,서울특별시 양천구 목동중앙북로16길 3 3층 (목동),당구한게임,37.5460472,126.873891,0,0,0
양재동,서울특별시 서초구 바우뫼로41길 77 지하1층 (양재동 대경빌딩),신세계 당구클럽,37.4839078,127.0397889,0,0,0
월계동,서울특별시 노원구 화랑로 325  (월계동우현빌딩 3층),엘리트당구장,37.6149399,127.0640504,0,0,0
