지번주소,도로명주소,사업장명,위도,경도,kakao_star,kakao_star_nums,kakao_blog_review
종로3가,서울특별시 종로구 종로 138-1 (종로3가(지하 1층)),지중해,37.570162,126.992995,4,1,0
구의동,서울특별시 광진구 강변역로4길 34 (구의동강변현대하이엘상가 1층 104호),토프레소동서울터미널점,37.534159,127.0923118,3,3,0
마곡동,서울특별시 강서구 마곡중앙10로 10 W동 지하 1층 (마곡동 가양 1동 엘지사이언스파크),엘지사이언스파크 지 카페,37.5634975,126.8302334,0,0,0
신수동,서울특별시 마포구 서강대길 12 (신수동 지하1층 일부),공간PC방,37.5492421,126.939906,1.7,3,0
장안동,서울특별시 동대문구 답십리로 269 1층 104호 (장안동 화성빌딩),신참떡볶이 장안사거리점,37.5726823,127.0704467,0,0,1
상봉동,서울특별시 중랑구 망우로 385 1층 (상봉동),팔공티,37.5988854,127.0950065,3.1,7,6
송파동,서울특별시 송파구 송이로 29 1층 (송파동),프레지커피,37.5027119,127.1169387,5,6,3
서교동,서울특별시 마포구 잔다리로 16 태성빌딩 2345층 (서교동),탐앤탐스홍대파크점,37.5509001,126.9214662,2.6,15,14
신대방동,서울특별시 동작구 보라매로5길 43 1층 111호 (신대방동 보라매삼성쉐르빌),더 플롯 커피,37.4914777,126.9234164,3.7,3,3
봉익동,서울특별시 종로구 서순라길 17-21 (봉익동),대성휴게실,37.5722257,126.9932948,0,0,0
고덕동,서울특별시 강동구 아리수로64길 22 1층 (고덕동),커피클래식,37.5611091,127.1534741,0,0,0
관철동,서울특별시 종로구 삼일대로17길 44 1층 (관철동),커피점방,37.5692396,126.9850751,4.5,8,4
대현동,서울특별시 서대문구 이화여대1안길 19-1 (대현동 1층),애니,37.5574668,126.9439296,5,2,0
공릉동,서울특별시 노원구 노원로1길 109 1층 102호 (공릉동),구구커피,37.6204597,127.0811991,5,1,0
청량리동,서울특별시 동대문구 홍릉로 64-2 1층 (청량리동),커피와핫도그,37.5860714,127.0435107,5,7,26
문정동,서울특별시 송파구 송파대로 167 문정역테라타워 비동 1층 161호 (문정동),카페오가다 문정법조타운점,37.4846615,127.1209336,5,3,1
신내동,서울특별시 중랑구 신내로 211 114호 (신내동 금강리빙스텔),이디야커피,37.6163597,127.0927002,4.3,6,0
상암동,서울특별시 마포구 매봉산로 75 (상암동 DDMC 지1층 105호일부 (푸드코트내18호)),,37.578519,126.8929514,0,0,0
상도1동,서울특별시 동작구 양녕로 279 1층 (상도1동),헬로달콤 hello dalcom,37.5044776,126.9495014,3.6,7,17
성수동2가,서울특별시 성동구 아차산로 113 1층 104호 (성수동2가),메가엠지씨커피 성수역점,37.5446877,127.0569122,5,2,3
신설동,서울특별시 동대문구 왕산로 19 1층 (신설동),스타벅스 신설동역,37.5767234,127.0255333,3,15,16
하계동,서울특별시 노원구 공릉로59길 15 웅천종합상가 3층 309호 (하계동),라니작업실,37.633158,127.071092,0,0,0
영등포동8가,서울특별시 영등포구 영중로 119 1층 106호 (영등포동8가 리마크빌),스타벅스영등포KT점,37.5268606,126.9051656,4.7,9,11
남대문로5가,서울특별시 중구 소월로 14 (남대문로5가),남산,37.5583532,126.9757855,4.5,59,107
아현동,서울특별시 마포구 마포대로 173-14 마포 센텀 슬로우스퀘어 1층 112~116호 (아현동),스타벅스마포경찰서후문,37.5510075,126.9536224,3.9,13,4
묵동,서울특별시 중랑구 중랑천로 332 상가동 1층 101호 (묵동 묵동한국아파트),카페 에오,37.614334,127.0735021,5,1,2
방학동,서울특별시 도봉구 해등로32길 8 우성아파트 상가동 103104114호 (방학동),커피중심,37.6579082,127.0229635,0,0,0
용문동,서울특별시 용산구 새창로 116 12층 (용문동),더카페용문사거리점,37.5371391,126.9603922,3.3,6,1
망원동,서울특별시 마포구 포은로8길 9 1동 좌측 (망원동),도쿄빙수,37.5565142,126.9051967,3.4,63,97
마곡동,서울특별시 강서구 강서로 399 마곡하이마루 1층 108호 (마곡동),펠어커피초코,37.5612908,126.838664,3.7,7,37
제기동,서울특별시 동대문구 왕산로 109 (제기동한솔동의보감 6층 (왕산로 247)),물커피,37.5786526,127.035562,5,2,1
상도1동,서울특별시 동작구 상도로 285 1층 (상도1동),투디,37.5021602,126.9488992,5,5,6
수유동,서울특별시 강북구 도봉로97길 73 지하1층 (수유동),어반테라스,37.6433145,127.0257047,3,2,29
행당동,서울특별시 성동구 마조로11길 17 (행당동지상1층101호),카페시벳,37.5616977,127.0395286,3.5,4,3
신당동,서울특별시 중구 다산로42나길 46 1층 104호 (신당동 파라다이스아파트 1층 상가 ),카페 달콤한 오늘,37.5627595,127.0172645,5,1,1
성수동2가,서울특별시 성동구 아차산로 153 1층 (성수동2가),카페리빈 성수점,37.5434881,127.0610525,0,0,0
신정동,서울특별시 양천구 목동서로 401 A동 1층 108호 (신정동 대림아크로빌),날쌘카페 목동점,37.5153094,126.8597299,5,1,1
면목동,서울특별시 중랑구 겸재로50길 15 1층 (면목동),커피오터스,37.5886234,127.0911976,5,2,0
방화동,서울특별시 강서구 금낭화로 167 1층 103호 (방화동 3동),버블베어,37.580799,126.8129585,4,1,0
후암동,서울특별시 용산구 두텁바위로 137 1층 (후암동),마모에,37.5512865,126.981391,4.8,6,28
삼청동,서울특별시 종로구 삼청로 109 (삼청동지상1층2층),,37.5851593,126.9818729,0,0,0
양평동3가,서울특별시 영등포구 양산로 53 (양평동3가월드메르디앙버즈쎈터 103호),오프로앤커피,37.5256528,126.8889554,5,1,2
도렴동,서울특별시 종로구 새문안로5길 37 도렴빌딩 지하1층 42호 (도렴동),커피방앗간,37.5736565,126.9742286,5,1,1
응암동,서울특별시 은평구 백련산로 38 제상가1동 제지2층 제106호 (응암동 백련산 힐스테이트 2차),티12 카페,37.5911513,126.9236217,0,0,0
성내동,서울특별시 강동구 올림픽로62길 23 102호 (성내동),온유케이크,37.5365536,127.124147,0,0,1
상암동,서울특별시 마포구 월드컵북로60길 24 (상암동 삼성SDS상암IT센터 1층일부),커피앤,37.5829466,126.8871739,0,0,0
가양동,서울특별시 강서구 양천로49길 35 한림빌딩 1층 102-1호 (가양동),콘레드커피 가양점,37.5702004,126.8405103,4.3,3,3
공릉동,서울특별시 노원구 동일로173가길 74 1층 (공릉동),딜리바리 공릉점,37.6215791,127.0728792,5,1,0
응암동,서울특별시 은평구 불광천길 442-29 1층 (응암동),필구커피,37.5930033,126.9155566,4.8,5,41
남가좌동,서울특별시 서대문구 거북골로 31 (남가좌동),달콤 명지대점,37.5795779,126.9243472,4.5,5,6
공릉동,서울특별시 노원구 공릉로42길 17 지하1층 (공릉동),슈슈,37.6243394,127.0807441,0,0,0
가산동,서울특별시 금천구 가산디지털1로 83 지상1층 101호 (가산동 파트너스타워1차),이디야커피,37.4732413,126.8842936,2.3,6,1
중곡동,서울특별시 광진구 용마산로4길 5 1층 (중곡동),서현플라워&카페,37.5564457,127.0886575,0,0,0
창동,서울특별시 도봉구 도봉로136길 80 (창동 플러스오피스텔 103호 일부),플러드엠,37.6593667,127.0456139,0,0,7
성수동2가,서울특별시 성동구 연무장길 86 2층 (성수동2가),니드,37.5413031,127.0586625,3.8,4,19
마곡동,서울특별시 강서구 마곡중앙로 161-17 보타닉파크타워Ⅰ 1층 112호 (마곡동),더플롯커피,37.5680581,126.8259608,5,2,3
상도1동,서울특별시 동작구 상도로 297-1 지상1층 (상도1동),커피나무,37.5012328,126.9497022,5,2,0
구로동,서울특별시 구로구 구로동로8길 1 (구로동),금성다방,37.4860742,126.8857577,0,0,0
봉천동,서울특별시 관악구 봉천로23바길 2 1층 (봉천동),싱싱카페,37.4886842,126.9364424,0,0,1
공릉동,서울특별시 노원구 화랑로 446 공릉가로공원내 (공릉동),공릉청춘카페,37.6178272,127.0770821,0,0,0
신림동,서울특별시 관악구 신림로68길 50 1층 101호 (신림동),리사베이커리,37.4862688,126.9318831,3.5,2,9
화곡동,서울특별시 강서구 화곡로 178 1층 (화곡동 본동 연덕빌딩),커피에 반하다,37.5418201,126.8414663,3.5,2,0
역촌동,서울특별시 은평구 역말로 49 1층 101호 (역촌동 파발리안),메가 엠지씨커피 역말사거리점,37.6060441,126.9157681,1.8,8,2
당주동,서울특별시 종로구 새문안로5길 7-1 지상1층 (당주동),플로리안 커피,37.5709653,126.9748124,4.5,2,1
응봉동,서울특별시 성동구 독서당로 381 1층 108호109호 (응봉동 현대종합상가),이디야 응봉동점,37.5501216,127.0306043,5,2,3
노량진동,서울특별시 동작구 노량진로6길 22 1층 (노량진동),스타카롱,37.5120725,126.9357149,5,1,8
대조동,서울특별시 은평구 통일로73길 28-1 1층 2호 (대조동),미미샌드위치앤커피,37.6147127,126.9214809,5,3,0
시흥동,서울특별시 금천구 시흥대로 150 지상1층 (시흥동),이디야 박미삼거리점,37.4476364,126.9036706,3,4,1
암사동,서울특별시 강동구 상암로 28 1층 (암사동),감성커피 암사역점,37.5503358,127.1267518,5,3,1
군자동,서울특별시 광진구 군자로15길 14 1층 (군자동),로쿠커피,37.5540809,127.07351,5,16,6
화곡동,서울특별시 강서구 화곡로 296 1층 110호 (화곡동 6동),커피에이엠,37.5505813,126.8490472,0,0,0
화곡동,서울특별시 강서구 가로공원로76길 17 1층 102호 (화곡동 1동),마리웨일 마카롱 화곡역점,37.5362829,126.8374038,4.7,6,4
회기동,서울특별시 동대문구 회기로 156 2층 (회기동),메모아르,37.5909305,127.0533846,5,3,12
불광동,서울특별시 은평구 불광로 59 1층 제가호 (불광동),이디야 불광중앙점,37.6123382,126.9317584,5,2,0
독산동,서울특별시 금천구 두산로 70 현대지식산업센터 지하 1층 TL-131호 (독산동),팔공티 독산지식산업센터,37.4689627,126.8956207,0,0,0
진관동,서울특별시 은평구 대서문길 23 1층2층 (진관동),카페게이트 북한산성점,37.6566447,126.9479586,5,4,0
장안동,서울특별시 동대문구 답십리로69길 8 장안동 근린생활시설 1층 (장안동),면곡당,37.5727219,127.074037,4,1,3
연건동,서울특별시 종로구 대학로 101 서울대학교병원 1층 (연건동),할리스 서울대병원점,37.5797151,126.9990168,0,0,0
창천동,서울특별시 서대문구 연세로12길 22 진영빌딩 2층 (창천동),카페프루티,37.5589122,126.9383118,5,3,3
삼각동,서울특별시 중구 남대문로10길 17 (삼각동(지하1층)),청솔,37.5673584,126.9836573,0,0,1
가리봉동,서울특별시 구로구 디지털로 238 지상1층 102호 (가리봉동),그래버커피 가리봉점,37.4809089,126.892003,4.7,3,2
망우동,서울특별시 중랑구 봉우재로65가길 18 안산경로당 1층 (망우동),실버카페,37.5957978,127.0981441,0,0,0
시흥동,서울특별시 금천구 시흥대로45길 32 (시흥동지상1층),로뎀나무까페,37.4489941,126.9000829,0,0,0
사당동,서울특별시 동작구 동작대로 83 지하1 지상1층 (사당동),할리스커피 이수역점,37.4840375,126.9816296,1.6,13,3
영등포동,서울특별시 영등포구 경인로 846 S-D호 (영등포동 영등포역 지하도상가내),카페라네,37.515668,126.907666,2.5,2,1
노량진동,서울특별시 동작구 노량진로16길 26 1층 (노량진동),매머드커피 익스프레스 노량진점,37.5124404,126.9438521,3.4,5,1
가산동,서울특별시 금천구 가산디지털1로 186 209호 (가산동),공차,37.4819131,126.8815811,2,6,3
수송동,서울특별시 종로구 삼봉로 81 두산위브파빌리온 1층 114호 (수송동),그랜트,37.5725619,126.9815061,4.3,6,26
미아동,서울특별시 강북구 솔샘로 223 (미아동),카페베네 삼양사거리점,37.6202822,127.0175897,3.8,10,2
가산동,서울특별시 금천구 가산디지털1로 25 대륭테크노타운17차 지상1층 102일부호 (가산동),매머드익스프레스 독산점,37.4682724,126.886052,0,0,1
성수동1가,서울특별시 성동구 서울숲4길 20 1층 101호 (성수동1가),마일스톤커피,37.5471829,127.0430059,4.2,73,240
자양동,서울특별시 광진구 동일로20길 64 2층 (자양동),심리카페멘토건대,37.5403811,127.0670985,5,2,32
화곡동,서울특별시 강서구 까치산로4길 65 1층 (화곡동),카페인중독,37.5403414,126.8463174,0,0,2
신림동,서울특별시 관악구 난곡로 220 (신림동),벧엘카페,37.4742854,126.9180549,0,0,0
답십리동,서울특별시 동대문구 전농로 23 1층 (답십리동),커피델라,37.5672039,127.0565083,0,0,1
이문동,서울특별시 동대문구 이문로 107 1층 (이문동 한국외대 사이버관),,37.5973078,127.0582878,0,0,0
여의도동,서울특별시 영등포구 의사당대로 97 (여의도동 교보증권빌딩 2층 일부),,37.5225179,126.9245977,0,0,0
신정동,서울특별시 양천구 신월로38길 6 지상1층 (신정동),어거스트러쉬,37.521405,126.8610498,5,1,1
신월동,서울특별시 양천구 남부순환로79길 47-1 1층 (신월동),커피운,37.5190094,126.844134,0,0,0
사당동,서울특별시 동작구 동작대로33가길 9 1층 (사당동),루시케이크,37.4900586,126.9817182,0,0,3
노량진동,서울특별시 동작구 노량진로 174 지하1층 (노량진동),손스 스터디카페,37.5134996,126.9453171,4.3,9,13
화곡동,서울특별시 강서구 강서로20길 26 1층 (화곡동 8동),커피스크립트,37.5342707,126.8457261,5,1,0
송파동,서울특별시 송파구 오금로24길 13 미성상가 1층 1호 (송파동),오금동 커피,37.505687,127.1179715,3.5,2,6
전농동,서울특별시 동대문구 서울시립대로 70-1 지하1지상1층 (전농동),아워웨이브,37.5772234,127.048787,4.9,8,20
한강로3가,서울특별시 용산구 한강대로23길 55 지하1층 B104호 (한강로3가 동관),곰브라더스용산아이파크몰점,37.5297718,126.9647415,4.3,3,2
중계동,서울특별시 노원구 한글비석로15길 48 1층 127호 (중계동 현대종합상가),휘드카페 중계점,37.656473,127.0734977,0,0,0
신정동,서울특별시 양천구 신월로 377 진성빌딩 지상1층 103호 (신정동),시드투커피고화순점,37.5224708,126.8628707,5,1,1
화양동,서울특별시 광진구 능동로13길 34 1층 (화양동),호이차,37.5434914,127.0705271,5,1,19
신문로1가,서울특별시 종로구 새문안로3길 12 신문로빌딩 지하1층 34호 (신문로1가),카페 오늘의 기분,37.571364,126.9729932,5,1,0
아현동,서울특별시 마포구 마포대로 181 (아현동),희,37.5504553,126.9547829,0,0,0
양평동1가,서울특별시 영등포구 선유로22길 7 1층 101호 (양평동1가),버킷리스트,37.5215528,126.8907413,5,3,77
수유동,서울특별시 강북구 덕릉로 26-12 Happy Time 3 (수유동),마이컵오브티,37.6335459,127.0165747,5,1,4
신대방동,서울특별시 동작구 보라매로5가길 16 (신대방동보라매아카데미타워),,37.4913263,126.924075,0,0,0
영등포동4가,서울특별시 영등포구 영중로 9 (영등포동4가 신세계백화점 9층),빈브라더스,37.5171711,126.905633,2,1,11
신림동,서울특별시 관악구 신림로 330 지하1층 (신림동),공차 신림포도몰점,37.4838598,126.9302425,3.1,8,10
계동,서울특별시 종로구 계동길 119-1 지하층 B03호 (계동),계동13,37.5825823,126.9866762,3.4,5,10
한강로2가,서울특별시 용산구 한강대로 152 1층 102호 (한강로2가),후스커피,37.5325505,126.9714586,3.9,12,22
방학동,서울특별시 도봉구 도봉로 724 1층 (방학동),마사니,37.6690369,127.0438437,0,0,0
상도동,서울특별시 동작구 상도로67길 7 1층 (상도동),커미유,37.4940505,126.956374,0,0,0
대현동,서울특별시 서대문구 신촌로 173-2 (대현동),공차이대점,37.5569811,126.9453515,2.4,13,0
사당동,서울특별시 동작구 사당로14길 38 지하1층 (사당동),샌드뱅크,37.4826393,126.9709414,0,0,0
숭인동,서울특별시 종로구 난계로29가길 4 1층 (숭인동),커피하루,37.5742561,127.0224046,0,0,0
화양동,서울특별시 광진구 광나루로24길 22 1층 (화양동),메이티엔콘레드커피건대후문점,37.5453029,127.0764536,0,0,3
가산동,서울특별시 금천구 가산디지털1로 5 대륭테크노타운20차 1층 117일부호 (가산동),더벤티 가산대륭20차,37.4668945,126.8869285,5,1,0
가양동,서울특별시 강서구 양천로 401 A동 4층 416호 (가양동 1동 강서한강자이타워),카페 머물다,37.5656521,126.8476921,0,0,0
방이동,서울특별시 송파구 올림픽로 424 (방이동올림픽홀(테니스장) 1층),뮤즈라이브,37.520934,127.122959,4,7,43
구로동,서울특별시 구로구 디지털로33길 48 지1층 B104호 (구로동 대륭포스트타워7차),버무리 구로대륭7차점,37.4872609,126.8945149,0,0,4
독산동,서울특별시 금천구 문성로3길 13 102호 (독산동 세방스테이),느루커피,37.4770661,126.905095,0,0,0
마곡동,서울특별시 강서구 마곡중앙6로 45 리더스퀘어마곡 1층 108호 (마곡동),커피쿡 마곡엘지점,37.5606312,126.8327206,0,0,5
성내동,서울특별시 강동구 강동대로 235 (성내동),토비아스커피,37.5227421,127.1324057,2,1,0
통인동,서울특별시 종로구 자하문로7길 50 1층 (통인동),통인스윗,37.5795966,126.969619,3.7,78,168
공릉동,서울특별시 노원구 화랑로51길 38 밀레니엄타워 101호 (공릉동),토끼별,37.6249676,127.0891007,4.3,4,6
가락동,서울특별시 송파구 송이로23길 12 102호 (가락동),샐리's 키친,37.4953517,127.1247109,3.7,3,7
구로동,서울특별시 구로구 새말로 97 (구로동 신도림테크노마트 지하 2층 002호),신도림테크노마트 공차,37.5070143,126.8902633,3.5,4,1
상암동,서울특별시 마포구 매봉산로 18 (상암동 1층일부),마포구고용복지지원센터,37.5742288,126.8899063,4.5,2,0
천호동,서울특별시 강동구 올림픽로 664 지1층 34호 (천호동 대우 한강 베네시티),탭플레이 교보천호점,37.5405554,127.1249758,2.3,3,3
암사동,서울특별시 강동구 올림픽로100길 6 (암사동(1층)),빈스데이,37.552285,127.1288772,5,1,0
하왕십리동,서울특별시 성동구 왕십리로 410 J동 지하1층 B106-1호 (하왕십리동 센트라스),오버나잇 커피로스터스,37.5665508,127.0247865,0,0,4
당산동3가,서울특별시 영등포구 양산로 103 1층 (당산동3가),카페일공삼,37.5245021,126.8944933,0,0,0
봉천동,서울특별시 관악구 행운2길 20 1층 (봉천동),아모르미오,37.4791017,126.9600524,3.6,43,116
성수동1가,서울특별시 성동구 뚝섬로 273 지상1층 (성수동1가 685-124 공원레스토랑 수변휴게실),서울숲공원,37.5430834,127.0417933,4.5,210,387
문정동,서울특별시 송파구 법원로4길 5 송파법조타운푸르지오 2층 208호 (문정동),지금은 달달,37.4829502,127.1216939,5,4,4
길동,서울특별시 강동구 양재대로 1487 (길동 12층),스타벅스커피 길동역점,37.5387188,127.14008,4.4,8,7
염창동,서울특별시 강서구 공항대로59다길 122 1층 (염창동),CU 염창월드점,37.5507985,126.8694448,5,2,0
장안동,서울특별시 동대문구 한천로26길 48-12 (장안동),파운틴,37.5706221,127.0679043,3.5,4,11
대림동,서울특별시 영등포구 가마산로34길 3 우성빌딩 2층 (대림동),예림,37.4986182,126.8964245,0,0,0
남대문로2가,서울특별시 중구 남대문로 67 (남대문로2가롯데백화점 영프라자점 (3층)),엔제리너스 커피,37.5634867,126.9815301,3.7,9,12
쌍문동,서울특별시 도봉구 도봉로121길 10 1층 (쌍문동),커피네임,37.6520386,127.0359084,4,4,0
화곡동,서울특별시 강서구 가로공원로76길 61 1층 101 107호 (화곡동 1동),이디아,37.5344207,126.838268,4,6,3
대흥동,서울특별시 마포구 대흥로21길 6 1층 (대흥동),파운더리,37.553512,126.9455271,5,1,0
송파동,서울특별시 송파구 백제고분로42길 19 1층 (송파동),플로씨 케이크,37.50504,127.1106028,3.7,3,1
성내동,서울특별시 강동구 성안로13길 42 (성내동),블루프린트커피,37.5319363,127.1300796,0,0,0
마곡동,서울특별시 강서구 강서로 455 마곡경동미르웰 101동 1층 117호 (마곡동),커피롱블랙,37.5662123,126.8402078,0,0,1
성수동2가,서울특별시 성동구 아차산로17길 26 지상1층 101호 (성수동2가),투달러스커피,37.5445088,127.064675,3.3,4,0
도봉동,서울특별시 도봉구 도봉로181길 61 1층 (도봉동),세븐일레븐도봉플러스점,37.6848691,127.0425804,0,0,0
홍제동,서울특별시 서대문구 간호대로2길 10 1층 (홍제동),국수카페,37.5969519,126.9491641,5,5,0
상도동,서울특별시 동작구 만양로 17 1층 101 102호 (상도동),이디야상도중앙점,37.5061893,126.9472428,4,3,1
구의동,서울특별시 광진구 광나루로56길 66 구의현대2단지아파트 1층 102(일부)호 (구의동),행복한조각,37.5371581,127.0953847,5,1,0
망원동,서울특별시 마포구 월드컵로23길 4 (망원동 1층일부),샐러드앤카페,37.5575545,126.9082197,0,0,0
마곡동,서울특별시 강서구 공항대로 195 힐스테이트에코동익 1층 122호 (마곡동),앤덴커피,37.5599293,126.8294508,5,1,0
염창동,서울특별시 강서구 공항대로 663 1층 (염창동 골든서울호텔),골든서울호텔커피숍 투썸플레이스,37.5479098,126.8781623,0,1,2
서교동,서울특별시 마포구 와우산로 111 (서교동 1층일부),커피나무,37.5534661,126.9257305,3,2,4
명륜4가,서울특별시 종로구 창경궁로 227 성우빌딩 1층 (명륜4가),티티야 카페,37.5824379,126.9977771,5,2,6
신월동,서울특별시 양천구 신월로 170 1층 (신월동),컴포즈 양천신곡점,37.5181646,126.8424864,0,0,0
문래동3가,서울특별시 영등포구 문래로 84 상가동 102호 (문래동3가 문래힐스테이트),컴포즈커피,37.5194375,126.891178,3.7,3,0
신길동,서울특별시 영등포구 대방천로 173 (신길동동화빌딩지상1층(일부)),커피마리오,37.4993284,126.9102724,4.6,13,8
중계동,서울특별시 노원구 덕릉로84길 33 201동 상가104호 (중계동 중앙하이츠아파트),세븐일레븐 중계중앙점,37.6600133,127.0776798,0,0,0
봉천동,서울특별시 관악구 보라매로3길 23 지상1층 (봉천동 대교눈높이보라매센터),스타벅스커피 보라매대교점,37.4910805,126.9255647,3.3,11,7
군자동,서울특별시 광진구 동일로38길 15 1층 (군자동),안데르센,37.551426,127.0703409,4,1,0
오류동,서울특별시 구로구 오류로 20 새롬스타빌 1층 101호 (오류동),쎄라 & 공방 카페,37.4861761,126.8395024,5,1,1
마곡동,서울특별시 강서구 마곡중앙5로 81 11층 1102호 (마곡동 방화 1동 에스비타운),블럭캠퍼스 마곡,37.567121,126.8185936,0,0,0
갈월동,서울특별시 용산구 한강대로 257 1층 (갈월동),이마트24용산청룡점,37.5412528,126.9725576,0,0,0
중계동,서울특별시 노원구 한글비석로 242 삼부프라자 지하11층 (중계동),투썸플레이스 중계은행사거리점,37.6492399,127.0769853,2.4,12,5
창동,서울특별시 도봉구 해등로16길 106 (창동),커피마마,37.6543968,127.045721,0,0,0
성수동2가,서울특별시 성동구 성수일로4길 31-1 (성수동2가지상1층),도토루커피오스,37.542142,127.0522086,4.8,26,20
무악동,서울특별시 종로구 통일로 230 지하1층 123호 (무악동 경희궁 롯데캐슬),세븐일레븐 경희궁롯데캐슬점,37.5741401,126.9594405,5,1,0
장안동,서울특별시 동대문구 한천로 58-2 (장안동),꼬또 아 마노,37.5667236,127.0626772,5,1,0
연남동,서울특별시 마포구 연남로5길 12 12층 (연남동),카페105,37.5621866,126.9211874,3.8,11,78
영등포동5가,서울특별시 영등포구 영중로 68 (영등포동5가 베누스웨딩홀 1층(46-78)),쥬씨영등포시장역점,37.5223885,126.9055058,3,2,0
하왕십리동,서울특별시 성동구 무학봉길 82 1~3층 (하왕십리동),옥별정,37.5615192,127.0315124,3.3,4,28
문정동,서울특별시 송파구 새말로 145 B.K상사 1층 (문정동),커피 앤 스토리,37.4841037,127.1297699,1,1,0
북창동,서울특별시 중구 남대문로1길 22 (북창동(1층)),카페에비뉴,37.5620597,126.9775597,5,3,0
도화동,서울특별시 마포구 도화길 42-1 (도화동),요거프레소마포도화점,37.5415664,126.9504677,5,2,0
가산동,서울특별시 금천구 가산디지털1로 5 대륭테크노타운 20차 1층 130호 (가산동),TUTTO COFFEE 투토커피,37.4668945,126.8869285,0,0,1
마곡동,서울특별시 강서구 공항대로 190 4층 414호 (마곡동),마인드리움,37.5590423,126.8286371,0,0,0
여의도동,서울특별시 영등포구 국제금융로2길 24 1층 (여의도동 삼성생명보험주식회사 여의도빌딩),디어초콜릿,37.5243159,126.9248449,0,0,0
대림동,서울특별시 영등포구 디지털로 453 1층 (대림동),트윈스카페,37.4960549,126.907105,0,0,0
상계동,서울특별시 노원구 동일로237가길 17 1층 (상계동),커피에반하다,37.6745496,127.0541524,0,0,0
성산동,서울특별시 마포구 월드컵로 128 (성산동),보성다방,37.559662,126.9071517,0,0,0
성수동2가,서울특별시 성동구 성수이로 127 1층 102103호 (성수동2가),에젤커피,37.54629,127.0573991,2.8,8,24
상봉동,서울특별시 중랑구 망우로 279 1층 (상봉동),노마드,37.5960787,127.0837008,5,1,2
가락동,서울특별시 송파구 문정로13길 19 1층 (가락동),제비꽃,37.4946948,127.1348126,5,2,3
도화동,서울특별시 마포구 도화길 31-1 2층 (도화동),설빙마포공덕점,37.5410454,126.949349,3.8,6,19
이태원동,서울특별시 용산구 이태원로26길 19 2층 (이태원동),헬로힐링,37.5336238,126.9935757,4.7,13,64
노고산동,서울특별시 마포구 신촌로16길 30 1층 (노고산동),착한커피,37.5544236,126.9342652,4.6,8,1
세종로,서울특별시 종로구 세종대로 169 지상123층 (세종로 국호빌딩),엔제리너스 세종로점,37.571497,126.9763365,2.5,15,14
신정동,서울특별시 양천구 신목로14길 13-1 지상1층 (신정동),달달한고민 두번째이야기,37.5213654,126.8756174,5,5,5
상도동,서울특별시 동작구 상도로 207 근생시설동 지하2층 B208호B213호 (상도동 상도효성해링턴플레이스),메가엠지씨커피 상도해링턴플레이스점,37.505915,126.9421277,5,1,1
화곡동,서울특별시 강서구 가로공원로 218 1층 (화곡동 1동),커피퐁당,37.5374281,126.8402223,5,2,2
성내동,서울특별시 강동구 풍성로 216 (성내동(1층)),카페1001,37.5289225,127.1356341,0,0,1
이문동,서울특별시 동대문구 이문로 136 1층 제에프1-16-1호 (이문동 이문동 웰츠타워),까페 라테라,37.598389,127.0620109,0,0,0
구로동,서울특별시 구로구 구로동로8길 7 1층 101호 (구로동),북카페조이,37.4862223,126.88584,0,0,0
응암동,서울특별시 은평구 은평로 154 1층 (응암동),도드,37.6008108,126.924694,5,1,5
구로동,서울특별시 구로구 새말로 102 1층 112호 (구로동 신도림포스빌),포스빌 미카사 카페이,37.5057801,126.8914054,3,2,2
방이동,서울특별시 송파구 위례성대로14길 7-38 1층 (방이동),화이트밸런스,37.5121293,127.1243818,5,4,1
문정동,서울특별시 송파구 송파대로 145 문정 오벨리스크 1층 103호 (문정동),달리는커피 문정법조타운점,37.483362,127.1230445,3.5,2,6
구산동,서울특별시 은평구 연서로11길 19-2 102호 (구산동),달달해,37.6084115,126.9129494,5,3,12
서교동,서울특별시 마포구 와우산로29다길 23 (서교동 스타일난다빌딩4층),핑크풀카페,37.5546859,126.9275723,5,3,52
대조동,서울특별시 은평구 연서로 216 1층2층 102호103호104호201호202호 (대조동 대조동아트캐슬주상복합),공차 연신내점,37.6178109,126.9201296,2.8,9,4
송파동,서울특별시 송파구 백제고분로41길 37 조이빌딩 2층 201호 (송파동),크리미 디저트,37.5088461,127.1060564,4.5,2,4
가산동,서울특별시 금천구 디지털로 130 B102호 (가산동 남성프라자(에이스9)),카페 디아떼,37.475466,126.8818632,0,0,0
신림동,서울특별시 관악구 신림로 340 르네상스복합쇼핑몰 3층 3091호 (신림동),카페메디치,37.4847794,126.930118,0,0,0
중계동,서울특별시 노원구 동일로204가길 34 (중계동씨엔미 103호),이디야,37.6407272,127.06816,1,1,0
한강로2가,서울특별시 용산구 한강대로46길 25 지상1층 102호 (한강로2가),플러터커피로스터스,37.5309596,126.9715812,0,0,2
목동,서울특별시 양천구 목동동로 233-1 지하1층 134호 (목동 현대드림타워),커피루다,37.5275117,126.8715493,4.3,7,7
오류동,서울특별시 구로구 오류로8가길 6 102호 (오류동 오성타운),커피에반하다 구로오류점,37.490912,126.8420369,2.3,3,2
염리동,서울특별시 마포구 마포대로11길 118 1층일부 (염리동),후엘고,37.549036,126.9478612,4.5,52,79
홍은동,서울특별시 서대문구 거북골로 19 1층 (홍은동),명지대 빽다방,37.5803276,126.9252832,3.8,5,1
