소재지전체주소,도로명전체주소,사업장명,위도,경도,업태구분명,kakao_star,kakao_star_nums,kakao_blog_review
송파구,"서울특별시 성동구 고산자로8길 20, 1층 2호 (행당동)",토리가,37.5579621,127.0360318,한식,3.2,9,4
양천구,"서울특별시 서초구 강남대로23길 66, 1층 101호 (양재동)",신월동오남매닭갈비,37.4751303,127.0360053,한식,4.7,9,17
용산구,"서울특별시 송파구 백제고분로39길 23, 103호 (석촌동)",다복,37.5063007,127.103964,한식,1.7,36,7
종로구,"서울특별시 서초구 사평대로56길 4, 지하1층 (서초동)",FLOW,37.5034669,127.0227072,한식,0,0,1
양천구,"서울특별시 마포구 마포대로 49, 성우빌딩 지하1층 17호 (도화동)",라밥LABAB ,37.5408682,126.9468958,한식,2.3,4,3
서대문구,"서울특별시 마포구 와우산로19길 27 (서교동, 지하1층)",더데이지,37.5511987,126.9216563,한식,0,0,0
서대문구,"서울특별시 서초구 방배천로2길 15, 2층 (방배동)",부안식당,37.4771467,126.983676,한식,0,0,1
강서구,"서울특별시 성동구 송정14길 12 (송정동,(지상1층))",우리콩짬뽕순두부,37.551145,127.0675832,한식,4,7,45
영등포구,"서울특별시 마포구 양화로 45 (서교동, 메세나폴리스 B1104호)",목화,37.5510463,126.913739,한식,4.3,3,2
강서구,"서울특별시 마포구 홍익로3길 44, 9층 (서교동)",누들보쌈 배달만족 마곡점,37.5526033,126.921428,한식,0,0,4
영등포구,"서울특별시 서초구 서초중앙로22길 25, 1층 104,105호 (서초동, 서초리시온)",피자스쿨 영등포남부역점,37.4934782,127.015454,한식,4.7,16,3
도봉구,서울특별시 서대문구 간호대로3길 58 (홍제동),도꼬 돈까스,37.5943365,126.9475635,한식,4.1,7,3
서초구,"서울특별시 서초구 남부순환로356길 37, 1층 (양재동)",맛짱김밥천국,37.483345,127.0383214,한식,1.5,2,2
송파구,"서울특별시 마포구 포은로 72, 1층일부 (망원동)",강화민물장어,37.5537004,126.9060345,한식,5,1,0
종로구,"서울특별시 송파구 석촌호수로12길 17-23, 101호 (잠실동)",일미식당,37.5080865,127.0847931,한식,3.8,117,51
송파구,"서울특별시 송파구 법원로 114, 엠스테이트 C동 1층 120호 (문정동)",인키친,37.4857987,127.1206993,한식,3.9,10,20
강남구,"서울특별시 마포구 마포대로12길 36, 소담빌딩 2층 (공덕동)",온돌 더프라임,37.5473083,126.9546719,한식,4.2,6,78
은평구,"서울특별시 서대문구 신촌역로 9, 1층 (대현동)",전주식당,37.5575924,126.9426393,한식,4,2,0
용산구,"서울특별시 마포구 큰우물로 49, 엘지상가 1층 105호 (염리동)",우월,37.5425895,126.9441555,한식,0,0,14
중구,"서울특별시 서초구 동광로49길 64, 1층 (반포동)",김명자굴국밥,37.4960962,127.0015631,한식,3.2,5,5
중구,"서울특별시 송파구 오금로13길 3 (방이동,지상1층,2층)",원두막,37.5132346,127.1081241,한식,4,1,0
중구,"서울특별시 마포구 월드컵로3길 14 (합정동, 마포한강푸르지오2차지하1층B106,B107호)",장수회관,37.5511438,126.91192,한식,3,8,3
서대문구,"서울특별시 송파구 백제고분로7길 42, 2층 (잠실동)",영덕막회,37.5106602,127.0835293,한식,5,2,0
송파구,"서울특별시 성북구 화랑로37길 42, 1층 상가101호 (장위동, 삼익아파트)",소담한 밥상,37.6134077,127.0577389,한식,3.7,3,1
송파구,서울특별시 성북구 동소문로20길 37-20 (동선동1가),한우리,37.5910816,127.0177767,한식,4.6,6,6
서초구,"서울특별시 서초구 반포대로12길 51, 지하1층 (서초동)",나래식당,37.4853123,127.0140908,한식,0,0,1
종로구,"서울특별시 서대문구 연희맛로 7, 지하1층 (연희동)",마산해물아구찜,37.5662687,126.9286996,한식,3.9,65,22
영등포구,"서울특별시 서초구 서초중앙로 69 (서초동,르네상스오피스텔 지하1층3호)",싸다김밥,37.4878519,127.0143146,한식,1,1,5
강서구,서울특별시 서대문구 세검정로 61-5 (홍제동),스타동 화곡점,37.5931891,126.9472734,한식,4.6,5,6
서초구,"서울특별시 서대문구 충정로 67 (충정로2가,(지상2층))",진심 식탁,37.5648144,126.9655772,한식,0,0,0
송파구,"서울특별시 송파구 송파대로 106-17, 1층 (문정동)",밀마을,37.4806344,127.1265736,한식,3,15,14
성북구,"서울특별시 서대문구 연희로 173, 2층 (연희동)",온달왕돈까스 치킨,37.5725092,126.9350723,한식,3,5,18
성동구,"서울특별시 서초구 반포대로28길 65-12, 1층 (서초동)",권가네,37.4921792,127.0117614,한식,5,2,2
송파구,"서울특별시 서초구 동광로12길 22, 1층 102호 (방배동, 제네시스빌)",참맛,37.490309,126.9864305,한식,5,2,2
중구,"서울특별시 마포구 월드컵북로 402, 케이지아이티센터 1층 122,123호 (상암동)",9테이블,37.5801078,126.8889824,한식,5,1,47
영등포구,"서울특별시 송파구 거마로22길 40, 1층 (마천동)",신영식당,37.4972638,127.1509232,한식,0,0,1
강남구,"서울특별시 송파구 충민로 52, 지하1층 BF1072호 (문정동, 가든파이브 나블럭)",본죽앤비빔밥카페 논현점,37.4776993,127.1225324,한식,1,2,1
종로구,"서울특별시 성북구 정릉로40길 2, 1층 (정릉동)",계경순대국 대학로점,37.6019339,127.019866,한식,2.6,8,8
서초구,서울특별시 송파구 백제고분로 148 (잠실동),방배빈대떡,37.5054936,127.0831394,한식,4.8,6,3
종로구,서울특별시 성동구 왕십리로 114 (성수동1가),교촌치킨 종로 1호점,37.5476785,127.0447512,한식,2.6,11,41
양천구,"서울특별시 서대문구 수색로 100, 상가1동 지하1층 1-15호 (북가좌동, DMC래미안e편한세상4단지)",바다다,37.572773,126.9109013,한식,0,0,5
중구,"서울특별시 마포구 동교로12길 41 (서교동, 지하1층)",아트지,37.552582,126.9129049,한식,4.5,2,13
마포구,"서울특별시 송파구 충민로 66, 9층  Y-9010,9011호 (문정동, 가든파이브라이프)",묘한식탁,37.4776148,127.1249617,한식,5,22,43
송파구,"서울특별시 성동구 성덕정15길 12, 북4호 (성수동2가, 성동상가아파트)",정민오리전문점,37.5386321,127.0539319,한식,5,2,1
성동구,"서울특별시 서초구 반포대로 12 (서초동, 3층)",병천순대,37.4818136,127.0129776,한식,3,7,2
동작구,"서울특별시 마포구 동교로27길 22, 2층 (동교동)",명성왕족발,37.5591539,126.9224268,한식,2.7,7,5
서초구,"서울특별시 서초구 효령로 109 (방배동,1층)",네네치킨 서초중앙점,37.4812746,126.996002,한식,0,0,1
동대문구,"서울특별시 송파구 충민로 66, 현대시티몰 가든파이브점 5층 (문정동)",고기굽터 무한리필,37.4776148,127.1249617,한식,1,1,1
종로구,"서울특별시 송파구 백제고분로7길 6-19 (잠실동,지상1층)",라밥,37.5095544,127.0796431,한식,2.1,12,3
종로구,"서울특별시 성북구 장월로1길 28, 상가동 2층 201호 (상월곡동, 동아에코빌아파트)",창동,37.6075901,127.0452093,한식,3,3,20
성동구,"서울특별시 마포구 백범로 134-1 (염리동, 7층일부)",만두전빵,37.5458868,126.9458316,한식,3.9,31,45
용산구,"서울특별시 서대문구 연세로9길 31, 지하1층 (창천동)",바다식당,37.5584639,126.9350875,한식,3.3,308,135
송파구,"서울특별시 서초구 효령로34길 12, 1층 (방배동)",족발천하,37.4810338,126.9991966,한식,5,1,2
종로구,"서울특별시 송파구 위례성대로 48 (방이동,2층)",포항식당,37.5153216,127.1175456,한식,5,1,3
양천구,"서울특별시 송파구 마천로 57, 2층 (오금동)",푸른마을 식당,37.508336,127.1272161,한식,5,1,0
중랑구,"서울특별시 성북구 개운사길 19, 지하1층 (안암동5가)",고기마을,37.5873123,127.0291133,한식,5,1,0
은평구,서울특별시 서대문구 성산로 318 (연희동),후통마라탕,37.5660556,126.925505,한식,2.9,7,57
서초구,"서울특별시 성북구 장위로38길 50-1, 1층 (장위동)",무안뻘낙지,37.6110537,127.051102,한식,3.7,7,3
강남구,"서울특별시 양천구 신목로7길 5 (신정동,지상1층 지하1층(천호지길 79))",오무라안,37.5196836,126.8717033,한식,3.7,158,56
중구,"서울특별시 서초구 남부순환로356길 15, 양재종합시장 2층 206호 (양재동)",장수추어탕,37.4843263,127.0379729,한식,5,1,0
서초구,서울특별시 성북구 장위로15길 4 (장위동),고향집,37.614336,127.0415104,한식,0,0,0
중랑구,"서울특별시 송파구 송파대로 167, 문정역테라타워 에이동 1층 113호 (문정동)",참이쁜돼지,37.4846615,127.1209336,한식,0,0,6
구로구,"서울특별시 서대문구 거북골로 57-1, 1층 (남가좌동, 좌측)",개봉어시장,37.578046,126.9219789,한식,5,1,13
용산구,서울특별시 성북구 정릉로8길 75 (정릉동),만리삼구보쌈족발,37.608241,126.9991478,한식,4.7,3,21
중구,"서울특별시 서초구 동산로6길 13, 1층 (양재동)",흥부가,37.4704036,127.0438294,한식,4.5,46,169
중구,"서울특별시 송파구 오금로46길 30, 지상1층 (가락동)",한우마당,37.4951377,127.1342392,한식,4.4,20,9
강북구,서울특별시 서대문구 명물길 4 (창천동),닭집에 떡볶이,37.5572984,126.9372667,한식,4.7,3,2
서초구,"서울특별시 서대문구 충정로 20, 1층 (충정로3가)",방배반점,37.5607678,126.9637743,한식,4.7,6,8
중구,"서울특별시 마포구 새창로 40, 1층 102호 (도화동)",행복한 돈가스,37.5412451,126.9540392,한식,4,5,2
양천구,"서울특별시 서초구 서초중앙로 125, 로이어즈타워 지하1층 B109호 (서초동)",일진식당,37.4929935,127.0134514,한식,0,0,0
종로구,"서울특별시 성동구 성덕정길 69, 1층 (성수동1가)",한일,37.538066,127.051208,한식,0,0,0
성북구,서울특별시 성북구 종암로 167 (하월곡동),이차돌성신여대점,37.6050947,127.0309552,한식,2.7,14,41
중랑구,"서울특별시 서초구 방배중앙로 179, 2층 (방배동)",레드찜,37.4949247,126.9857124,한식,0,0,0
종로구,"서울특별시 송파구 충민로 66, 현대시티몰 가든파이브점 지하1층 (문정동)",소박한 집,37.4776148,127.1249617,한식,5,1,0
성북구,"서울특별시 성북구 종암로21길 71, 3동 680호 (종암동,.50)",일흥콩나물해장국,37.6014361,127.0321918,한식,3.9,14,4
종로구,"서울특별시 송파구 백제고분로46길 41-13 (송파동,지상1층)",Good Food,37.5073563,127.115735,한식,2.4,23,21
영등포구,서울특별시 성북구 성북로15길 21 (성북동),백년손님서서갈비,37.5927813,126.9997815,한식,1.7,6,9
종로구,"서울특별시 송파구 마천로 139, 지하1층 (오금동)",복국집 뽁찌,37.5047575,127.1350658,한식,4.5,16,2
중구,"서울특별시 마포구 양화로6길 57-5 (서교동, 지하1층 일부)",신당아구찜&해물탕,37.5489404,126.9174542,한식,3.9,36,666
서초구,"서울특별시 마포구 성미산로 122 (연남동, 1층)",산촌,37.5625924,126.9204194,한식,0,0,1
성동구,"서울특별시 양천구 목동동로 233-1 (목동,드림타워B111.112.113호)",신의 한 국수,37.5275117,126.8715493,한식,4.3,3,7
