지번주소,도로명주소,사업장명,위도,경도,kakao_blog_review,kakao_star,kakao_star_nums,kakao_keyword
상계동,서울특별시 노원구 상계로 311 (상계동),본 PC방,37.6708983,127.0802276,0,0,0,상계동 본 PC방
상계동,서울특별시 노원구 상계로 64 2층 3호 (상계동 화랑빌딩),해피로PC방,37.6558003,127.0622973,0,3,1,상계동 해피로PC방
상계동,서울특별시 노원구 상계로 64 5층 (상계동 화랑빌딩),라임PC방,37.6558003,127.0622973,0,1,2,상계동 라임PC방
상계동,서울특별시 노원구 상계로3길 21 4층 (상계동 화일빌딩),퍼니링크 pc방,37.6572217,127.0622925,0,0,0,상계동 퍼니링크 pc방
상계동,서울특별시 노원구 상계로3길 35 (상계동 지상2층),베스타PC방,37.6577818,127.0621913,0,2.3,3,상계동 베스타PC방
월계동,서울특별시 노원구 석계로 102 주원21빌딩 지하 1층 (월계동),해피로PC방 월계동점,37.6233023,127.060958,0,0,0,월계동 해피로PC방 월계동점
월계동,서울특별시 노원구 석계로1길 10 지하2층 (월계동),3POP PC방,37.6156349,127.0641245,0,0,0,월계동 3POP PC방
하계동,서울특별시 노원구 섬밭로 196 (하계동 장미아파트),레드 PC방 하계점,37.6334378,127.0675551,0,0,0,하계동 레드 PC방 하계점
월계동,서울특별시 노원구 월계로 338 301401호 (월계동 월계역신도브래뉴 상가에이동),라임PC방,37.6292978,127.0580623,0,1,1,월계동 라임PC방
중계동,서울특별시 노원구 한글비석로 254 B05호 (중계동 대명프라자),사이버존PC방,37.6504117,127.0770975,0,0,0,중계동 사이버존PC방
중계동,서울특별시 노원구 한글비석로 264 중계그랜드프라자 지층 (중계동),더세븐PC방,37.6511511,127.0773495,0,0,0,중계동 더세븐PC방
중계동,서울특별시 노원구 한글비석로 264 지층 (중계동 중계그랜드프라자),불독PC방,37.6511511,127.0773495,0,0,0,중계동 불독PC방
중계동,서울특별시 노원구 한글비석로 273 지층 (중계동 대웅빌딩),펀홀릭 PC방,37.6521713,127.0772332,0,3,2,중계동 펀홀릭 PC방
상계동,서울특별시 노원구 한글비석로24길 13 2층 (상계동),포그네 PC방,37.6615598,127.0715788,0,0,0,상계동 포그네 PC방
공릉동,서울특별시 노원구 화랑로 463 지층 (공릉동 제일정형외과의원),세븐 PC방,37.6190042,127.0786692,1,3.7,3,공릉동 세븐 PC방
공릉동,서울특별시 노원구 화랑로51길 81 지층 B01호 (공릉동 공릉6단지아파트상가),쿤PC방,37.62453,127.0879092,0,0,0,공릉동 쿤PC방
쌍문동,서울특별시 도봉구 노해로40길 72 쌍문한양아파트 3층 (쌍문동),스톤PC방,37.6467334,127.0301007,0,0,0,쌍문동 스톤PC방
창동,서울특별시 도봉구 노해로63길 43  (창동보영빌딩 지하1층),늑대와 여우,37.6527101,127.0439418,0,0,0,창동 늑대와 여우
창동,서울특별시 도봉구 노해로63길 78 5층 (창동),포텐,37.6525824,127.0463482,12,0,0,창동 포텐
창동,서울특별시 도봉구 노해로65길 10  (창동지층),밀레니엄,37.6518354,127.0466202,0,0,0,창동 밀레니엄
창동,서울특별시 도봉구 노해로67길 10 3층 (창동),찰리팝PC카페,37.6523337,127.0497094,0,0,0,창동 찰리팝PC카페
창동,서울특별시 도봉구 노해로69길 15-15  (창동점보타운 지하 1층),PC ZONE,37.6528237,127.0500233,0,0,0,창동 PC ZONE
창동,서울특별시 도봉구 덕릉로 216 1층 (창동),노이터,37.6373318,127.0371055,0,0,0,창동 노이터
창동,서울특별시 도봉구 덕릉로 220 (창동),인터넷게임방,37.6376156,127.0374062,0,0,0,창동 인터넷게임방
창동,서울특별시 도봉구 덕릉로 227 (창동),수작PC,37.6384864,127.0376405,0,0,0,창동 수작PC
창동,서울특별시 도봉구 덕릉로 239  (창동지층),엔터 PC방,37.6392153,127.0382591,0,0,0,창동 엔터 PC방
창동,서울특별시 도봉구 덕릉로 244  (창동2층),골든벨,37.6392699,127.0390029,0,0,0,창동 골든벨
창동,서울특별시 도봉구 덕릉로 244 23층 (창동),비원PC방,37.6392699,127.0390029,0,0,0,창동 비원PC방
창동,서울특별시 도봉구 덕릉로53길 82 (창동),사이버프랜드,37.6406958,127.034538,0,0,0,창동 사이버프랜드
창동,서울특별시 도봉구 덕릉로54길 14 (창동),차차오락실,37.6373453,127.0379709,0,0,0,창동 차차오락실
창동,서울특별시 도봉구 덕릉로54길 29  (창동2층),아일랜드 PC방,37.6369053,127.0386122,0,0,0,창동 아일랜드 PC방
창동,서울특별시 도봉구 덕릉로57길 14  (창동2층),엔조이 PC방,37.6395097,127.0377467,0,0,0,창동 엔조이 PC방
창동,서울특별시 도봉구 덕릉로59길 25 2층 (창동),한게임PC,37.6407644,127.0381589,0,0,0,창동 한게임PC
창동,서울특별시 도봉구 덕릉로59다길 15  (창동),sky pc방,37.6401449,127.0379255,0,0,0,창동 sky pc방
창동,서울특별시 도봉구 덕릉로60길 36 1층 1호 (창동),pc클럽,37.6385995,127.0402762,0,4.8,17,창동 pc클럽
방학동,서울특별시 도봉구 도당로 36 재인상가 203204호 (방학동),제로백 방학점,37.6612914,127.0350365,0,5,2,방학동 제로백 방학점
쌍문동,서울특별시 도봉구 도당로 6 201호 (쌍문동 쌍문동 LG트윈빌2),THE PC,37.6587139,127.0353644,0,0,0,쌍문동 THE PC
방학동,서울특별시 도봉구 도당로 81 (방학동),로얄PC,37.6651463,127.0360456,0,0,0,방학동 로얄PC
쌍문동,서울특별시 도봉구 도봉로 451  (쌍문동2층),스타일PC방,37.6463434,127.032972,0,0,0,쌍문동 스타일PC방
창동,서울특별시 도봉구 도봉로 464  (창동3층),PC@,37.6470028,127.0342088,0,5,1,창동 PC@
쌍문동,서울특별시 도봉구 도봉로 575 삼환프라자 2층 (쌍문동),런PC,37.6564112,127.038806,0,0,0,쌍문동 런PC
창동,서울특별시 도봉구 도봉로 578 (창동),인디고PC방 창동점,37.6563038,127.0397273,0,3.7,3,창동 인디고PC방 창동점
쌍문동,서울특별시 도봉구 도봉로 585  (쌍문동2층),블루 PC방,37.6572283,127.039407,0,0,0,쌍문동 블루 PC방
창동,서울특별시 도봉구 도봉로 588  (창동2층),허브 PC방,37.6570481,127.0401219,0,0,0,창동 허브 PC방
방학동,서울특별시 도봉구 도봉로 727-1 지하1층 (방학동),리플레이PC,37.6694582,127.0431869,0,0,0,방학동 리플레이PC
도봉동,서울특별시 도봉구 도봉로 875  (도봉동지층),스카이넷 PC방,37.6826731,127.0455652,0,0,0,도봉동 스카이넷 PC방
도봉동,서울특별시 도봉구 도봉로 891 3층층 (도봉동),불독PC,37.6840298,127.0457369,0,0,0,도봉동 불독PC
창동,서울특별시 도봉구 도봉로104길 53 2층 (창동),니코PC방 창동점,37.6433359,127.0350213,0,0,0,창동 니코PC방 창동점
쌍문동,서울특별시 도봉구 도봉로109길 52 지층 (쌍문동),아이비스PC,37.6471159,127.0304602,1,2,1,쌍문동 아이비스PC
창동,서울특별시 도봉구 도봉로110길 71  (창동2층),붕붕,37.6464106,127.0375504,0,0,0,창동 붕붕
창동,서울특별시 도봉구 도봉로110나길 21 (창동),엔탑PC방,37.6471686,127.034706,0,1,1,창동 엔탑PC방
창동,서울특별시 도봉구 도봉로114길 21  (창동2층),늑대와 여우 PC 방,37.647558,127.0355508,0,0,0,창동 늑대와 여우 PC 방
창동,서울특별시 도봉구 도봉로114길 21 (창동),제노 PC방,37.647558,127.0355508,0,0,0,창동 제노 PC방
쌍문동,서울특별시 도봉구 도봉로133길 9  (쌍문동2층),유니넷 PC방,37.6573005,127.0391076,0,0,0,쌍문동 유니넷 PC방
쌍문동,서울특별시 도봉구 도봉로139길 74 (쌍문동2층),사이버메카,37.6606546,127.0377142,0,0,0,쌍문동 사이버메카
방학동,서울특별시 도봉구 도봉로143길 72 1층 (방학동),피플PC방,37.6619191,127.0380604,0,0,0,방학동 피플PC방
방학동,서울특별시 도봉구 도봉로147길 6  (방학동2층),초이스,37.6653019,127.0423466,0,0,0,방학동 초이스
방학동,서울특별시 도봉구 도봉로150길 28  (방학동4층),프리타임,37.665929,127.0447382,0,0,0,방학동 프리타임
방학동,서울특별시 도봉구 도봉로153길 15  (방학동지층),스피드 게임방,37.6698038,127.0425532,0,0,0,방학동 스피드 게임방
도봉동,서울특별시 도봉구 도봉로165길 17  (도봉동2층),테라인터넷,37.6771039,127.0440291,0,0,0,도봉동 테라인터넷
도봉동,서울특별시 도봉구 도봉로169나길 59 지층 (도봉동),피에스타PC방,37.676943,127.0438466,0,5,1,도봉동 피에스타PC방
창동,서울특별시 도봉구 마들로11가길 15  (창동콤마빌딩 4층 12호),사이버파크 PC방,37.6526598,127.0492863,0,0,0,창동 사이버파크 PC방
창동,서울특별시 도봉구 마들로11가길 15 3층 (창동),여우PC,37.6526598,127.0492863,0,0,0,창동 여우PC
창동,서울특별시 도봉구 마들로11길 65 7층 (창동),세븐PC,37.6534225,127.0496878,0,0,0,창동 세븐PC
창동,서울특별시 도봉구 마들로11길 73 7층 (창동),스카이 PC,37.653261,127.0490817,0,0,0,창동 스카이 PC
방학동,서울특별시 도봉구 방학로 102 2층 (방학동),닉 피시,37.6631104,127.0411322,0,0,0,방학동 닉 피시
방학동,서울특별시 도봉구 방학로 104  (방학동범성빌딩 4층),피씨 스카이,37.66305,127.0407499,0,0,0,방학동 피씨 스카이
방학동,서울특별시 도봉구 방학로 104 4층 (방학동),비타민PC방,37.66305,127.0407499,0,0,0,방학동 비타민PC방
쌍문동,서울특별시 도봉구 방학로3길 103 2층 (쌍문동),사이버메카,37.6585498,127.0391238,0,0,0,쌍문동 사이버메카
쌍문동,서울특별시 도봉구 방학로3길 108 2층 (쌍문동),더데이,37.6585121,127.0386456,0,0,0,쌍문동 더데이
쌍문동,서울특별시 도봉구 삼양로 628  (쌍문동2층),사이버스페이스,37.6591158,127.0141599,0,5,1,쌍문동 사이버스페이스
쌍문동,서울특별시 도봉구 삼양로154길 12 (쌍문동2층),집 PC클럽,37.6553921,127.0138645,0,1,1,쌍문동 집 PC클럽
방학동,서울특별시 도봉구 시루봉로 220  (방학동2층),인터넷게임방,37.6679206,127.0345244,0,0,0,방학동 인터넷게임방
방학동,서울특별시 도봉구 시루봉로 227  (방학동2층),제우스,37.6686636,127.0350326,0,5,2,방학동 제우스
쌍문동,서울특별시 도봉구 시루봉로 88 2층 (쌍문동),위드PC,37.6587785,127.0280625,0,0,0,쌍문동 위드PC
창동,서울특별시 도봉구 우이천로 192 1층 (창동),조이PC,37.637327,127.036529,0,0,0,창동 조이PC
창동,서울특별시 도봉구 우이천로20길 7 103동 302호 (창동건영A),PC 투게더,37.6415285,127.0339452,0,1,1,창동 PC 투게더
쌍문동,서울특별시 도봉구 우이천로48길 4  (쌍문동지층),미션#1,37.6557625,127.0160618,0,0,0,쌍문동 미션#1
창동,서울특별시 도봉구 해등로 150  (창동지층),블루 PC방,37.6567403,127.039967,0,0,0,창동 블루 PC방
창동,서울특별시 도봉구 해등로 150 M&W빌딩 B1호 (창동),탑플레이스PC방,37.6567403,127.039967,0,0,0,창동 탑플레이스PC방
창동,서울특별시 도봉구 해등로16길 1  (창동2층),테라인터넷,37.6565355,127.0406264,0,0,0,창동 테라인터넷
창동,서울특별시 도봉구 해등로16길 1 2층 (창동),라이또PC방 창동점,37.6565355,127.0406264,0,0,0,창동 라이또PC방 창동점
회기동,서울특별시 동대문구 경희대로 19-5 2층 (회기동),사이버,37.5932697,127.0522413,2,0,0,회기동 사이버
용두동,서울특별시 동대문구 고산자로 411 2층 (용두동),라이온PC방,37.5764251,127.0378407,0,0,0,용두동 라이온PC방
장안동,서울특별시 동대문구 답십리로72길 40 2층 (장안동),아이센스PC방,37.5704415,127.0735892,0,0,0,장안동 아이센스PC방
휘경동,서울특별시 동대문구 망우로 66 3층 (휘경동),스톤PC방,37.5895076,127.0609784,0,5,1,휘경동 스톤PC방
휘경동,서울특별시 동대문구 망우로 74 지하1층 (휘경동),3POP,37.5896075,127.0613778,0,0,0,휘경동 3POP
휘경동,서울특별시 동대문구 망우로16길 20 지하1층 (휘경동),늑대와여우,37.5893829,127.0609718,0,0,0,휘경동 늑대와여우
전농동,서울특별시 동대문구 사가정로 109 B1층 (전농동),3POP PC방,37.5772606,127.0569198,0,4,3,전농동 3POP PC방
장안동,서울특별시 동대문구 사가정로 233 1층 102호 (장안동),클로버PC방,37.5790603,127.0709629,0,0,0,장안동 클로버PC방
장안동,서울특별시 동대문구 사가정로23가길 11 지1층 (장안동 소망빌딩),케이탑PC방,37.5806568,127.0705465,0,0,0,장안동 케이탑PC방
장안동,서울특별시 동대문구 사가정로25길 34 2층 (장안동),수PC방,37.5802629,127.0708625,0,0,0,장안동 수PC방
장안동,서울특별시 동대문구 사가정로25길 50 2층 (장안동),해피로PC 장안점,37.5809818,127.0710441,0,0,0,장안동 해피로PC 장안점
전농동,서울특별시 동대문구 서울시립대로 147 우성빌딩 2층 (전농동),스토리피씨랩 서울시립대점,37.583246,127.05317,0,0,0,전농동 스토리피씨랩 서울시립대점
전농동,서울특별시 동대문구 서울시립대로4길 5 지하1층 (전농동),더체인지PC,37.5749093,127.0471682,0,0,0,전농동 더체인지PC
제기동,서울특별시 동대문구 약령시로 109 1층 (제기동),탑PC,37.5831827,127.0422788,0,0,0,제기동 탑PC
청량리동,서울특별시 동대문구 왕산로 253-1 (청량리동),유니스 PC방,37.5838859,127.0494897,0,0,0,청량리동 유니스 PC방
제기동,서울특별시 동대문구 왕산로33길 74-1 1층 (제기동),대박PC,37.5827073,127.0418171,0,0,0,제기동 대박PC
제기동,서울특별시 동대문구 왕산로33길 77 2층 (제기동),짱구PC방,37.5828153,127.0415361,0,5,1,제기동 짱구PC방
이문동,서울특별시 동대문구 이문로 114 한국외국어대학교 글로벌홀 지하1층 (이문동),VRIZ PC CAFE,37.596735,127.0606824,0,0,0,이문동 VRIZ PC CAFE
휘경동,서울특별시 동대문구 이문로 22 B1층 (휘경동),3POP,37.5895561,127.0556428,0,0,0,휘경동 3POP
이문동,서울특별시 동대문구 이문로 89 지하1층 (이문동 세진빌딩),제너스PC 외대점,37.5950026,127.0590265,0,1,1,이문동 제너스PC 외대점
이문동,서울특별시 동대문구 이문로 93 지하1층층 (이문동 민족통일MJ캠퍼스외대),스페셜알파PC방,37.5953819,127.0592314,1,4,4,이문동 스페셜알파PC방
이문동,서울특별시 동대문구 이문로 93 지하2층 (이문동 민족통일MJ캠퍼스외대),스페셜베타PC방,37.5953819,127.0592314,1,4,4,이문동 스페셜베타PC방
장안동,서울특별시 동대문구 장한로 12 지하1층 (장안동),네오피시방,37.5625085,127.0656901,0,2.7,3,장안동 네오피시방
장안동,서울특별시 동대문구 장한로 126 지하1층 (장안동),비원PC방,37.5715506,127.071623,0,0,0,장안동 비원PC방
장안동,서울특별시 동대문구 장한로 130 지하1층 (장안동),엔탑PC방,37.5718334,127.0718593,0,0,0,장안동 엔탑PC방
장안동,서울특별시 동대문구 장한로21길 16 2층 (장안동),놀이터PC방,37.5702193,127.0693267,0,0,0,장안동 놀이터PC방
장안동,서울특별시 동대문구 장한로23길 11-8 1층 (장안동),장안PC,37.5706586,127.0695145,0,0,0,장안동 장안PC
장안동,서울특별시 동대문구 장한로23길 21 장안동 근린생활시설 1층 (장안동),워터PC방,37.5712561,127.0695098,0,0,0,장안동 워터PC방
장안동,서울특별시 동대문구 장한로24길 7 3층 (장안동),장안PC,37.5709072,127.0715196,0,0,0,장안동 장안PC
답십리동,서울특별시 동대문구 전농로 116 2층 (답십리동),라이또PC방,37.5752368,127.0578418,0,0,0,답십리동 라이또PC방
전농동,서울특별시 동대문구 전농로 209 지하1층 (전농동),리얼PC,37.582874,127.0537533,0,0,0,전농동 리얼PC
전농동,서울특별시 동대문구 전농로 211 4층 (전농동),해피로PC 시립대점,37.5830419,127.053565,0,5,2,전농동 해피로PC 시립대점
전농동,서울특별시 동대문구 전농로 222 3층 (전농동),엔탑피시방,37.5839396,127.0536184,0,0,0,전농동 엔탑피시방
