소재지전체주소,도로명전체주소,사업장명,위도,경도,업태구분명,kakao_star,kakao_star_nums,kakao_blog_review
불광동,"서울특별시 구로구 개봉로3가길 7, 점포1칸 1층 (개봉동)",중화원,37.4859723,126.8543194,중식,3.4,121,88
문정동,"서울특별시 구로구 개봉로17라길 9, 지1층 B01호 (개봉동, 부원빌라)",창룡,37.4918752,126.853465,중식,4.7,25,10
명일동,"서울특별시 구로구 도림로 28 (구로동,외 1필지 제 101호)",북경반점,37.4867097,126.8880818,중식,2.5,8,5
동교동,서울특별시 구로구 중앙로 102 (고척동),정원각,37.5066754,126.8604893,중식,4.3,3,8
연남동,서울특별시 구로구 우마길 22 (가리봉동),향미,37.4810204,126.8884965,중식,3.1,95,92
마곡동,"서울특별시 구로구 경인로 430, 지1층 F-2호 (고척동)",신룽푸마라탕 마곡점,37.4982889,126.8671719,중식,2.8,5,12
가산동,"서울특별시 구로구 구로중앙로19길 5, 지1층 (구로동)",진미식당,37.494545,126.8887628,중식,0,0,0
서초동,"서울특별시 광진구 자양로22길 33, 1층 (구의동)",홍콩반점 0410 ,37.5397318,127.0851949,중식,2,18,10
도곡동,서울특별시 구로구 새말로4길 21 (구로동),천향,37.5013895,126.8836024,중식,5,1,8
고척동,서울특별시 구로구 구로중앙로28길 54 (구로동),이씨네숯불구이,37.5004199,126.8883789,중식,0,0,0
양평동2가,"서울특별시 구로구 경인로47길 23 (고척동, 미림빌딩)",북경,37.5003906,126.8664026,중식,0,0,0
신월동,"서울특별시 구로구 개봉로 17-1, 1층 (개봉동)",용문각,37.4873548,126.8559978,중식,4.5,6,1
소공동,"서울특별시 구로구 경인로 192, 1층 11,12,13호 (오류동, 삼익쇼핑)",명동 수미가,37.495043,126.8426543,중식,0,0,0
소공동,"서울특별시 구로구 경인로 192, 1층 11,12,13호 (오류동, 삼익쇼핑)",명동 수미가,37.495043,126.8426543,중식,0,0,0
상계동,"서울특별시 구로구 디지털로32길 79, 2층 203호 (구로동)",라화쿵부상계점,37.4835336,126.8997792,중식,2.5,12,50
신계동,"서울특별시 구로구 디지털로31길 53, 이앤씨벤처드림타워5차 1층 105호 (구로동)",천궁,37.4856903,126.8924453,중식,4,4,1
서소문동,"서울특별시 광진구 자양로15길 80, 1층 (자양동)",배재반점,37.5349888,127.0792419,중식,2.4,10,6
사당동,"서울특별시 구로구 디지털로27길 36 (구로동,이-스페이스 지하1층 비06호)",마라안스 사당점,37.483741,126.8925726,중식,3.9,13,89
수유동,서울특별시 구로구 구로동로 100 (구로동),스타짬뽕,37.4876121,126.8851386,중식,4.2,5,10
하월곡동,"서울특별시 구로구 새말로 102, 1층 117호 (구로동, 신도림포스빌)",THE+짬뽕,37.5057801,126.8914054,중식,4,4,12
수송동,서울특별시 광진구 천호대로112길 10 (능동),청빈,37.5557567,127.081345,중식,3,4,4
길동,서울특별시 구로구 구로동로 125-1 (구로동),다림원,37.4898268,126.8840634,중식,4.5,6,9
한강로2가,"서울특별시 구로구 경인로40길 25 (개봉동,(1층))",일일향,37.4954441,126.8599119,중식,4.1,49,33
상계동,"서울특별시 구로구 구일로10길 27, SK허브수 A동 1층 132호 (구로동)",미락,37.4956952,126.8719364,중식,5,2,2
미아동,"서울특별시 구로구 구로중앙로 217, 형제빌딩 1층 110호,111호 (구로동)",라와마라탕,37.5049627,126.8766224,중식,1.3,6,19
독산동,"서울특별시 구로구 구로동로 73 (구로동, 2층)",쑈훙오리목점,37.4853016,126.8857161,중식,0,0,0
번동,"서울특별시 구로구 남부순환로95길 8-5, 2층 (개봉동)",미산,37.4941741,126.8580423,중식,3.5,9,0
월계동,서울특별시 구로구 구로중앙로 4 (구로동),한끼,37.4908918,126.8929255,중식,0,0,0
구의동,서울특별시 구로구 구로동로17길 7 (구로동),삼거리양꼬치,37.4882838,126.8841165,중식,5,2,2
한남동,"서울특별시 구로구 디지털로32길 97-6, 1층 (구로동)",연옥,37.4831152,126.9007697,중식,1,1,0
개봉동,"서울특별시 구로구 디지털로32길 97-39 (구로동, 성민빌딩 지하1층)",사천마라탕,37.4842667,126.9013723,중식,5,2,0
가락동,"서울특별시 구로구 중앙로3길 46, 강서빌딩 지하1층 비101호 (고척동)",타이지엔,37.499292,126.8614472,중식,3,4,27
대치동,서울특별시 구로구 디지털로27길 61 (가리봉동),남경반점,37.4839154,126.8906245,중식,3.4,20,6
동숭동,"서울특별시 구로구 고척로19길 41 (개봉동,,33-36 지상1층)",만리성,37.5030125,126.8445572,중식,2.8,31,111
구로동,서울특별시 광진구 자양로43길 87 (중곡동),중화가정 구로디지털단지역점,37.554387,127.0893576,중식,2,1,1
